y_1990_91, y_2005_06, y_1998_99, y_1989_90, y_2000_01, state, y_1991_92, lga_name, y_1995_96, y_2002_03, y_1985_86, y_1997_98, y_1986_87, y_1996_97, state_code, y_1987_88, y_1994_95, y_1982_83, y_1980_81, y_1988_89, y_2003_04, y_2001_02, lga_code, y_1993_94, y_1992_93, y_1981_82, y_1984_85, y_1983_84, y_1999_00, y_2004_05, objectid
30762.0375207789,45756.3954018237,40146.1659417762,37647.3959642039,41371.0231573571,"WA                                                                                                                                                                                                                                                             ",30628.3748393483,"York (S)                                          ",37506.7361926445,41812.0557667264,33659.7273741472,39619.5891023554,35137.4529758979,37457.0486101059,"5                                                                                                                                                                                                                                                              ",38870.5655587694,34943.9292108683,34589.4900748531,40535.9567135686,40925.6370009721,43367.3362241255,39663.1507587309,59730,34549.5312508577,32716.6861909953,41762.5544831572,35758.1756507436,31390.9516793314,68279.8947257509,44392.8948534564,605
31872.8642638195,37196.556019958,34909.8779122485,33075.8504095383,35898.6642356483,"TAS                                                                                                                                                                                                                                                            ",31409.263871673,"Break O'Day (M)                                   ",31995.6830237055,34527.6936179418,36319.7952679115,33069.7816130874,35870.1833387713,32079.6104010962,"6                                                                                                                                                                                                                                                              ",35945.8446926155,33629.0354002385,35776.0099262151,37613.5990322052,34562.4356957124,36192.9801718885,35483.9341746656,60210,34426.0982584181,32862.8727185808,37427.2608166959,36298.8046459079,35418.9638731979,34161.8398559272,37619.8135858959,606
32843.6480946891,40285.5983010644,38251.698058761,33897.1357090455,37874.7430439821,"TAS                                                                                                                                                                                                                                                            ",33191.0025093489,"Brighton (M)                                      ",35351.4950681748,38253.7731975304,35094.5550172409,36950.8092102085,34579.8360517715,35802.7328096721,"6                                                                                                                                                                                                                                                              ",34688.6754397842,36019.733014208,36195.2176000458,37278.3317088801,34767.7504524993,39492.7552970258,37928.7698453488,60410,37386.916830685,35453.1251707417,37272.0972404828,35176.9265582877,34096.2817261705,38312.1010982421,42367.8902732735,607
38008.9355310405,42514.1187011609,41825.7791619824,38311.5846076044,40935.8377545329,"TAS                                                                                                                                                                                                                                                            ",38369.7450963486,"Burnie (C)                                        ",38349.4352116964,40067.273108188,41033.0364034756,39962.4549861657,39177.8098259307,38167.8681026362,"6                                                                                                                                                                                                                                                              ",38900.3056552126,39405.1225852244,41885.929697117,42846.082201754,39467.4372344754,42107.7503454693,40313.8481841867,60610,40102.7442339401,38905.4250969188,42832.4434476233,42064.3397899865,40937.0341085955,40990.1837214835,42107.6551414839,608
33974.2377668133,40790.829766079,38798.3487632193,34971.1686245267,38170.5468157194,"TAS                                                                                                                                                                                                                                                            ",34280.5787389215,"Central Coast (M)                                 ",35257.1257195581,39095.9756699565,36786.8489474659,36664.7018877008,35734.7667040019,35426.7770652275,"6                                                                                                                                                                                                                                                              ",35534.3820135704,36304.6315744442,37451.2026999801,38822.1282090511,36451.8621327544,40589.6822145701,38225.382318688,60810,36702.9820649724,35338.1337453359,38450.0482112814,37577.4327892248,37098.1297283446,38064.7166956317,41126.9578603924,609
31321.9046613911,36739.7812465974,35039.2783494703,36007.7379454263,39481.813723832,"NSW                                                                                                                                                                                                                                                            ",29904.359285188,"Guyra (A)                                         ",30959.772048686,37480.7834195249,33105.8926673617,33772.9007996389,33300.5620061788,31730.8583720838,"1                                                                                                                                                                                                                                                              ",37926.0716241881,31406.6599777869,33676.7870730298,36440.3563924565,39150.2905284537,38465.6605863652,38405.3633287003,13650,31352.5386336367,30183.5168659121,36015.1803478111,33882.7863456426,33562.9722712204,36295.5464596711,38372.6333937252,61
34570.3046177294,38838.0096694434,37925.6091711731,35325.6939360321,37573.3951067014,"TAS                                                                                                                                                                                                                                                            ",35190.0508692473,"Central Highlands (M)                             ",35078.5350214914,37870.4557413529,38975.9953671652,36690.7517287908,37663.6727251292,35845.8658097902,"6                                                                                                                                                                                                                                                              ",36796.521520085,35594.6498767227,36516.5010017098,37730.8537763939,36842.6727600145,38583.4981964076,37477.8089257448,61010,36797.3433375347,35754.7271830508,37545.4071889609,39606.8346604375,38855.5325471275,37853.2129358803,40124.7105016642,610
34249.382555392,40616.800366204,37016.4629718817,35670.7580482397,38074.9650784387,"TAS                                                                                                                                                                                                                                                            ",33361.0040379206,"Circular Head (M)                                 ",35657.636647972,38419.8476076142,36450.1283043507,35815.3353487957,35380.9697000637,34798.8936196559,"6                                                                                                                                                                                                                                                              ",35880.5515485125,36098.6893926208,38114.9135599741,39329.9056025211,36480.8123725983,39584.2280496599,39700.3472823591,61210,36904.494563729,35565.698077432,38834.8881536229,37226.1958825409,36253.99398814,36977.3984611007,40932.3532383638,611
36718.2917928697,44355.321783997,42126.8930017646,37057.1340919733,42188.1941616851,"TAS                                                                                                                                                                                                                                                            ",37315.5472132908,"Clarence (C)                                      ",38667.8081929112,41590.9268204397,39751.3112945833,40579.994526674,38267.4659213358,38960.1109308197,"6                                                                                                                                                                                                                                                              ",37782.469182328,39101.8409580585,40059.8371066618,40640.6911078942,37932.8581741291,43209.5413390767,41380.0189708351,61410,39659.2444375601,38445.7298173116,40871.0611442942,40285.3367931972,39627.4444933109,41632.2666369301,44284.366950171,612
35298.8174087816,38962.4112859779,38341.0106645913,35742.5851100501,37921.7806015569,"TAS                                                                                                                                                                                                                                                            ",36038.2997237451,"Derwent Valley (M)                                ",35400.1664356134,38324.9512444037,39883.8290458201,37157.2077602359,38420.8934974863,36411.0899937245,"6                                                                                                                                                                                                                                                              ",37334.0830483378,35773.0020313324,39231.3417022415,39986.2542088975,37398.9076378162,38944.3508177475,37786.3597434128,61510,36902.736584097,36264.4238864379,40295.7157025768,40540.991198079,39687.2591139939,38166.2662584269,39696.8270367195,613
34667.8413678461,41117.2222641498,39294.7857913197,35625.145,38942.7687521132,"TAS                                                                                                                                                                                                                                                            ",35044.9173415224,"Devonport (C)                                     ",35716.8784042154,38844.9331853799,37521.0783317186,37854.3792808336,36374.1125336205,36018.7715371298,"6                                                                                                                                                                                                                                                              ",35872.7198873819,36747.7810585812,38770.4461687617,39261.1140223517,36772.4075074264,40087.0011886893,38464.7093115606,61610,37206.2383582755,35915.4782123916,39307.0931242691,38574.5263488257,38015.0039067832,39246.4492138805,40742.9369468572,614
31361.9419245722,36291.1629767653,35661.3877943142,32913.1717703254,36515.8116467306,"TAS                                                                                                                                                                                                                                                            ",31380.7900003715,"Dorset (M)                                        ",33089.6828241973,36270.0906486163,32961.6264329806,33672.0571143859,32634.5388932353,32363.7689518218,"6                                                                                                                                                                                                                                                              ",32672.2193466759,33612.7535921688,34262.1304809167,35695.1945387169,33276.1769949763,38473.8067728129,36867.2925680025,61810,34673.8803989275,33268.9213332063,35563.7669150856,34213.8199403825,33613.6561946757,35155.1281026843,36473.3317360523,615
33223.7836410071,40268.911018275,35545.0441371611,36020.1254994118,42076.1655391313,"TAS                                                                                                                                                                                                                                                            ",32116.0715387958,"Flinders (M)                                      ",34571.1820969216,40416.9255996785,34592.9272472348,35409.1242586381,34371.7810690188,32206.4367153549,"6                                                                                                                                                                                                                                                              ",33544.7459801174,34146.7154722321,39039.6350444179,41214.3723194893,34737.0213798219,43107.1821911112,41231.6084016373,62010,35273.5673019064,33936.4023921381,39715.4738809307,34552.9894236996,38522.9616471154,35099.9302390761,45995.9233810084,616
39312.149735744,42337.7482694268,40828.094979899,40089.0251135226,40006.6741438261,"TAS                                                                                                                                                                                                                                                            ",39496.6324338927,"George Town (M)                                   ",38255.7133777266,40930.1239766778,42796.217927701,39539.5570392296,41731.1627273302,38772.929887115,"6                                                                                                                                                                                                                                                              ",40783.2265802312,39836.1820030988,43157.2824391455,47285.0882934184,40502.222825699,42531.3062097736,41087.5135003875,62210,41011.6276009266,39652.6991809936,46340.938764856,44800.2030648006,43283.2093789823,40907.4364471136,43005.1511077099,617
32101.944829047,38275.6263850666,35119.2203771958,34282.651648054,36603.4279494858,"TAS                                                                                                                                                                                                                                                            ",32624.0614073482,"Glamorgan/Spring Bay (M)                          ",32458.0726108099,36882.8021402727,36023.1350576723,34275.792569788,36358.3283487474,33767.5594404619,"6                                                                                                                                                                                                                                                              ",36427.4151143618,34010.0193872173,36263.9632874896,37730.8537763939,35055.9242147151,38541.104325333,36028.920352179,62410,34287.2950597555,33531.1345506994,37545.4071889609,36129.0237723262,36052.0739724065,35857.1361013329,38451.2134893258,618
34317.4640925683,38743.8560678512,37783.7519752323,34541.5753799057,37383.9949952127,"TAS                                                                                                                                                                                                                                                            ",34909.7716496009,"Glenorchy (C)                                     ",34967.4767157849,36889.9119841176,37244.5823382061,36294.1843993732,35969.4500551911,35469.7035283301,"6                                                                                                                                                                                                                                                              ",35210.4444911211,35537.1441269526,37750.7074502509,38841.4337213228,35200.5311338743,38202.3397763693,36727.3911452956,62610,36341.4198536057,35510.1969320274,38853.912505294,37997.5816781291,37445.2007423354,37385.6551030791,38380.5365522248,619
30562.5514326187,38399.4298326304,37026.3812684558,33158.6862545666,35935.4911096029,"NSW                                                                                                                                                                                                                                                            ",30630.7077848148,"Gwydir (A)                                        ",33195.7183060545,36971.1632626419,33012.8378296269,35640.6458807279,33174.7185713814,36159.8670201427,"1                                                                                                                                                                                                                                                              ",36159.1263420313,32048.3499545718,35122.3735904242,37284.9508731824,35339.7358561678,38059.8592072498,37996.9327771427,13660,33537.6917728298,31571.5236908808,38886.3304064906,35318.1847119009,36675.158139295,36251.3909075106,39161.3561865423,62
42222.8591364886,53387.5143507283,49867.8793070549,41536.5994622815,50473.1141467079,"TAS                                                                                                                                                                                                                                                            ",42682.8819081202,"Hobart (C)                                        ",44317.571015319,50333.9513845833,42827.6270506773,47695.5079277044,41875.7999550507,45184.1420823538,"6                                                                                                                                                                                                                                                              ",41702.798971812,45518.6748634096,43040.5848174519,43471.8364581486,42881.8785246318,52247.0508856606,49816.2331800323,62810,46118.9655717034,44376.5438689899,44055.4936110649,43649.6864140752,42786.9116723438,49614.087859476,53784.894577113,620
32291.3810883863,39442.4663979344,36149.5596057093,32520.7965985783,36825.4127208071,"TAS                                                                                                                                                                                                                                                            ",33101.9745017542,"Huon Valley (M)                                   ",33749.9758280138,36550.9701219646,34536.3586071294,35215.1435605065,34042.683969618,33360.0065245012,"6                                                                                                                                                                                                                                                              ",35379.8679760695,34507.7904080572,35131.2882402526,37749.6519742281,33776.6906648247,37262.8015946138,36185.257082732,63010,35696.7652484633,34117.515634298,37760.6771209712,34884.8490041013,34772.3862632261,35950.9147731316,38720.5228135815,621
31631.5520479048,37171.6873600049,36453.212890538,33724.0464315095,35195.4438694769,"TAS                                                                                                                                                                                                                                                            ",32165.5392776328,"Kentish (M)                                       ",33216.4456580565,35909.8912387395,34637.9304249036,34715.5839196832,35100.6328933467,33179.8258038076,"6                                                                                                                                                                                                                                                              ",34164.9263104934,33853.5735718544,35217.2946724012,37719.6212426187,34600.8784420144,37152.5568064724,35939.7739820038,63210,34322.6603041477,32559.0719143242,37591.0824212125,35059.6479942641,34576.3196388043,35489.225398614,37606.000301829,622
32271.9342199003,58331.2412092221,35936.5140940128,33638.61875,41973.6118900764,"TAS                                                                                                                                                                                                                                                            ",31924.4954556048,"King Island (M)                                   ",33054.4914730691,41198.716722035,34253.4599395314,34830.6557331923,34960.1570559773,32592.6952931158,"6                                                                                                                                                                                                                                                              ",35968.7115782768,33591.2192712906,36355.0449128726,42212.4069658212,34385.9924385633,41435.3672220286,43418.8716825185,63410,35724.7836429542,34155.660899654,40754.2263404573,35211.247567424,35320.3948521918,36064.3960049345,43752.545024318,623
38442.5224677043,44927.16729225,43922.0780584824,37955.7769099307,44772.3593786382,"TAS                                                                                                                                                                                                                                                            ",38816.4243271972,"Kingborough (M)                                   ",40738.8725037539,43289.1625477018,40984.1325558999,42355.7179710383,39126.1040093111,41412.9834124961,"6                                                                                                                                                                                                                                                              ",38514.8687688869,41041.5241291222,42101.9223425647,42734.4215744962,39153.0051746882,44621.7295393086,43244.0338466569,63610,41301.883912987,39814.7543424082,43163.8145575151,41664.0302518867,41275.39805241,43399.058052729,45631.233067238,624
34807.9349305916,41318.0946106735,38752.7883269164,36055.3800169053,38097.6984559317,"TAS                                                                                                                                                                                                                                                            ",35270.1819219754,"Latrobe (M)                                       ",36505.4356370627,40515.0209950189,36299.1583494712,37350.4972237345,35489.7189985898,36380.741380374,"6                                                                                                                                                                                                                                                              ",36377.2797519658,36523.1073972945,37681.9749444118,37589.4357799642,37122.2377043683,41281.3538333274,39858.6596951481,63810,36759.0842676064,35228.5323951004,37921.4847055587,37647.7689640575,37039.118664341,38546.2083193802,42427.5670004297,625
35485.3382351619,42270.8683804144,40127.802501276,35871.9384781117,40166.681390799,"TAS                                                                                                                                                                                                                                                            ",35621.5146885013,"Launceston (C)                                    ",36721.1705214101,40221.2114980196,37851.3953510235,38437.6749478223,36587.9175408493,36867.7366243281,"6                                                                                                                                                                                                                                                              ",36235.2336716408,37454.1878678197,38106.5415449659,39361.0677958805,36992.8569150251,41711.2631329628,39789.4029784545,64010,37742.2182996616,36551.4245822828,39196.3755306218,38624.7678932429,37987.9672227577,40109.8094336997,43005.3441631972,626
32346.7935238825,41192.1088960623,38569.9997104737,34068.8215169741,38867.4099255258,"TAS                                                                                                                                                                                                                                                            ",32375.2380490376,"Meander Valley (M)                                ",34924.4477489191,38989.4657369217,33864.8198904365,36964.386345754,33465.1908280039,35051.3953514978,"6                                                                                                                                                                                                                                                              ",34348.6072325417,34988.2867207874,34943.9744315105,35822.3584236456,35066.4216313677,40509.4344884668,39276.0984374538,64210,35707.4233436948,33592.780519001,35463.2111976749,34385.8236192047,33734.8703493655,38387.3367863605,41930.9814844801,627
33632.1996023805,40739.318767357,38516.0248940663,36051.2117447766,39228.5508637197,"TAS                                                                                                                                                                                                                                                            ",33795.3227067586,"Northern Midlands (M)                             ",35613.3791085491,39654.7178939214,35975.2407786357,37884.1502634903,37370.1378090898,36112.4873713623,"6                                                                                                                                                                                                                                                              ",36820.9769452792,36065.9535588147,36700.5348873838,37665.9132168948,37081.8144370728,41227.8495423307,39641.0290256411,64610,36799.7010700747,35036.5126038889,37306.8005506466,36624.6970927752,36108.3630524185,38603.6334984833,42913.375444714,628
33465.5931195571,38886.347223081,37797.188013202,34768.0573003404,36474.7238220711,"TAS                                                                                                                                                                                                                                                            ",34084.0003137609,"Sorell (M)                                        ",34312.0850961441,36647.1632604416,36170.2443374521,36254.5660411769,35467.6622351711,34984.8244990063,"6                                                                                                                                                                                                                                                              ",34994.8901349407,35288.4015762156,36516.5010017098,37730.8537763939,34802.7177881051,38288.3640922223,35952.792860877,64810,36227.2536068592,34951.791864048,37545.4071889609,37115.2572050542,36349.159137544,36677.5187777378,38483.0094141732,629
31655.1131769642,40587.316764112,36824.5528633639,33968.4290015125,39199.8316976934,"NSW                                                                                                                                                                                                                                                            ",31201.9314614797,"Harden (A)                                        ",33412.6849714138,40718.2479973673,33118.2698857883,34431.5934178856,33554.3423896814,32850.3957403497,"1                                                                                                                                                                                                                                                              ",35615.0494113087,33265.0016124228,35872.4373756406,37607.8647302361,35161.2087544983,39447.4542141833,40425.2033909742,13700,34038.0229393176,32422.2897880346,38474.039349453,34769.8309029126,34403.3780620344,37122.8163187072,40359.9020308539,63
30970.8638873274,37394.9680923886,34879.3114923033,36270.8479635905,35211.8629699738,"TAS                                                                                                                                                                                                                                                            ",30875.6760873801,"Southern Midlands (M)                             ",32017.5308544175,36576.4684763221,36072.7468595645,33717.0596791671,37623.1929752339,33164.6375049708,"6                                                                                                                                                                                                                                                              ",37139.2626329607,33897.2699055923,36516.5010017098,37730.8537763939,37113.9736865804,37640.4361125804,37760.0341326929,65010,34102.0667259226,31789.5071163141,37545.4071889609,36530.4577428011,35869.795085873,34644.6875981907,40157.1423533488,630
28892.6729791429,35065.8581295361,32464.6217166753,38939.7892220477,33064.8239765898,"TAS                                                                                                                                                                                                                                                            ",28103.0445781396,"Tasman (M)                                        ",27682.5967135648,33751.6658366929,36585.8119427288,29801.88648272,39469.1821219401,29046.2999701301,"6                                                                                                                                                                                                                                                              ",39400.2822578518,30881.6075102718,36516.5010017098,37730.8537763939,39546.8158673567,35601.5161504282,35042.4276789814,65210,30848.8329922526,29189.6886479879,37545.4071889609,37115.2572050542,36349.159137544,31963.5361668176,35515.5261487608,631
36283.1427635632,40750.5503840019,40039.4249644908,36729.9545838484,39010.0690838438,"TAS                                                                                                                                                                                                                                                            ",36357.3591187728,"Waratah/Wynyard (M)                               ",36587.8118784794,38466.2536402603,39081.3511726292,37937.6384191005,37301.9365082663,36319.9643046166,"6                                                                                                                                                                                                                                                              ",37611.854212324,36991.1145825441,40628.6844417343,41466.5583264154,37949.291130594,39832.216053699,38938.8612650473,65410,37946.4147682253,36714.7524922778,41587.256228602,40088.6746285409,39122.4943862224,39150.3834229925,40872.4878053814,632
48511.2967017581,47190.6962751338,52506.8585724326,42986.3948591997,50097.6771979352,"TAS                                                                                                                                                                                                                                                            ",46923.7711698816,"West Coast (M)                                    ",47521.4609554623,46377.8557059584,46687.0899671064,50866.3885146878,42163.2305598757,49238.1069946574,"6                                                                                                                                                                                                                                                              ",43412.8657982301,49459.62028243,46573.5881876011,50346.342835276,43364.207347739,44159.1437875274,47674.508801826,65610,51100.9830669402,50295.8405677949,49941.2140657335,46722.1193911104,44882.9853782031,49773.6812940784,46396.9218544666,633
36030.2504542807,43423.0105741047,41164.1726606771,37015.0564808179,40752.0530606401,"TAS                                                                                                                                                                                                                                                            ",36280.6594116256,"West Tamar (M)                                    ",37233.1854512126,41144.5948603825,39167.4522844932,38877.0835175531,37680.2456229541,37482.3407380327,"6                                                                                                                                                                                                                                                              ",37852.9896982807,37943.4616929353,38850.2272927093,40054.521495857,38341.7267547071,42869.5527618101,40825.8176950858,65810,38381.2764179344,37270.1195217908,39891.8573197406,39999.1909970868,38774.7959274941,40779.4779652786,43765.0011256473,634
39889.7024244744,47261.9682835474,46896.2611956199,39682.8441144989,45208.4600541655,"NT                                                                                                                                                                                                                                                             ",40787.5718114644,"Alice Springs (T)                                 ",41783.0385887752,45436.3107111148,43996.3469822174,44335.5579458107,43191.2738417419,42582.7212781786,"7                                                                                                                                                                                                                                                              ",41755.1993994167,42529.4499579954,45360.1072921722,44949.3671940202,40938.9966660183,46111.9747534921,45287.1767165259,70200,42405.017641195,41671.0892367976,44719.6607545918,45169.8848458679,44521.9965215503,47193.5734438194,47165.886659174,635
null,55472.5797407016,54150.7663604399,null,51381.9111837107,"NT                                                                                                                                                                                                                                                             ",null,"Alpurrurulam (CGC)                                ",49260.8949446728,52147.3907180247,null,52555.2040407462,null,50489.3885800583,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,52243.5507073765,51253.5620027329,70300,null,null,null,null,null,52864.0172970922,54529.156090507,636
null,63490.0184769646,41561.2869110386,null,40181.5028433491,"NT                                                                                                                                                                                                                                                             ",null,"Angurugu (CGC)                                    ",35310.1894575501,56378.7489430746,null,38207.0596490644,null,35794.9577851205,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,59291.664151612,57154.351650215,70330,null,null,null,null,null,53056.6190097219,63682.525204355,637
null,43665.3030973143,39294.3756969979,null,36958.5492839597,"NT                                                                                                                                                                                                                                                             ",null,"Anmatjere (CGC)                                   ",33810.5737627472,39854.8205291634,null,34377.8804680573,null,33991.0450331981,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,39627.6173531176,38994.3817427871,70360,null,null,null,null,null,48999.3775301096,41426.3249596808,638
null,43721.5260644413,39294.3756969979,null,36958.5492839597,"NT                                                                                                                                                                                                                                                             ",null,"Arltarlpilta (CGC)                                ",33810.5737627472,39838.7536473826,null,34377.8804680573,null,33991.0450331981,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,39737.386351017,38650.4268792459,70400,null,null,null,null,null,48999.3775301096,41637.7112968984,639
32500.6495304267,41649.9986362787,38904.5601696957,32765.40628527,39085.622097268,"NSW                                                                                                                                                                                                                                                            ",32326.3291147795,"Hastings (A)                                      ",33782.9640244368,39801.3894835494,33004.6351320165,36573.9831198159,32256.6118781229,35053.8521217645,"1                                                                                                                                                                                                                                                              ",32294.5819185239,34739.4041720627,34838.6209725599,35836.2125130735,33080.5379498671,41664.2612649973,39446.7502214529,13750,34956.9208920827,33366.7894873402,36132.4576288797,33569.9422387041,33395.7683735101,38858.2814040668,41765.6897378467,64
null,38661.5508476788,41561.2869110386,null,40181.5028433491,"NT                                                                                                                                                                                                                                                             ",null,"Belyuen (CGC)                                     ",35310.1894575501,39156.4754672098,null,38207.0596490645,null,35794.9577851205,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,39953.7735356112,39241.3348811899,70540,null,null,null,null,null,53056.6190097219,40025.474006705,640
null,43316.6598811864,43918.511067092,null,38936.4239659664,"NT                                                                                                                                                                                                                                                             ",null,"Binjari (CGC)                                     ",41178.6091496974,41464.809598827,null,42636.4404108114,null,42794.3497151883,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,42123.839950829,40569.689931437,70570,null,null,null,null,null,49289.078694023,42851.9083857772,641
null,45573.7958598276,43524.7571531762,null,43109.9402417626,"NT                                                                                                                                                                                                                                                             ",null,"Borroloola (CGC)                                  ",41130.3522313199,45234.5609365068,null,42644.1574488468,null,41345.4232445481,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,45457.1407725607,44164.3397546312,70600,null,null,null,null,null,46070.8927906931,46066.309512539,642
46910.2035836375,47363.8972857014,46495.2485211757,42816.015,41595.7403845783,"NT                                                                                                                                                                                                                                                             ",45549.1716211505,"Coomalie (CGC)                                    ",42844.4146158867,44993.5613965732,46337.9766626926,43109.7861506111,45070.2383390651,43233.0090033709,"7                                                                                                                                                                                                                                                              ",50281.9973828372,42811.4409651494,47120.6139899347,44200.4374072314,43685.8641641912,44207.6768514,43413.3574600645,70700,44719.8689495265,43747.3031072317,45870.595057239,50512.889794967,47565.9805583292,43424.0875571025,44764.8810434388,643
null,38661.5508476789,41561.2869110386,null,40181.5028433491,"NT                                                                                                                                                                                                                                                             ",null,"Cox Peninsula (CGC)                               ",35310.1894575501,39156.4754672098,null,38207.0596490644,null,35794.9577851205,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,39953.7735356112,39241.3348811899,70770,null,null,null,null,null,53056.6190097219,40025.474006705,644
null,43351.6202242067,39735.9152634819,null,38936.4239659664,"NT                                                                                                                                                                                                                                                             ",null,"Daguragu (CGC)                                    ",32543.8399152613,41389.3592201518,null,36309.2214360463,null,34169.7730025837,"7                                                                                                                                                                                                                                                              ",null,null,null,null,null,42230.4313117165,40631.3961240432,70790,null,null,null,null,null,52398.4676359676,42830.2806236824,645
42853.1222883057,52430.3368136119,49121.3349622226,42675.0987598962,47389.0310861661,"NT                                                                                                                                                                                                                                                             ",43475.1921014382,"Darwin (C)                                        ",44834.7315413136,48332.7699201851,46961.5464016822,47481.1761537495,45585.6675350089,46116.4125646802,"7                                                                                                                                                                                                                                                              ",43609.3180142933,44818.1887562879,48871.9595393005,47437.270585712,45101.9911314675,50641.6944713717,48068.0243007629,71000,45105.8177302638,44515.3848556244,48033.5411666234,48027.8030753693,46961.5188418225,50238.2775823046,52392.1358998785,646
